name,x,y,z
1,4,6,6
2,3,13,7
3,8,11,2
4,8,12,2
5,10,1,7
6,4,1,3
7,8,7,1
8,16,9,7
9,3,2,7
10,16,14,3
11,9,7,7
12,14,9,5
13,10,11,6
14,8,1,5
15,15,1,2
16,1,7,1
17,11,8,6
18,9,15,2
19,10,5,1
20,15,1,7
21,6,6,7
22,7,12,2
23,5,14,2
24,5,1,5
25,10,13,6
26,4,15,4
27,14,14,1
28,9,3,4
29,3,4,1
30,13,9,4
31,2,11,5
32,3,2,1
33,5,14,5
34,9,11,6
35,6,1,3
36,5,12,6
37,10,7,3
38,12,13,2
39,14,14,5
40,16,2,3
41,10,15,7
42,8,6,7
43,6,13,4
44,15,4,2
45,11,7,1
46,10,9,6
47,8,3,3
48,10,1,6
49,1,9,6
50,6,13,5
51,2,9,1
52,5,15,1
53,7,15,7
54,14,7,1
55,16,1,7
56,8,10,7
57,1,14,4
58,3,9,2
59,16,2,5
60,15,2,4
61,11,7,4
62,10,8,3
63,11,9,7
64,4,4,2
65,12,6,1
66,7,1,7
67,4,14,4
68,11,7,5
69,8,13,5
70,11,11,7
71,13,14,4
72,2,13,6
73,15,14,2
74,10,1,4
75,12,10,7
76,16,11,5
77,7,2,1
78,11,4,4
79,6,7,3
80,4,6,5
81,10,9,4
82,2,14,3
83,9,3,6
84,15,4,7
85,9,14,6
86,15,8,1
87,4,13,4
88,3,5,7
89,4,8,4
90,3,14,7
91,2,6,4
92,12,10,5
93,6,4,7
94,12,11,6
95,4,2,3
96,3,13,3
97,1,5,4
98,12,15,4
99,5,1,7
