name,x,y,z
1,11,11,7
2,9,8,4
3,9,10,1
4,14,13,2
5,3,3,6
6,9,6,5
7,13,3,5
8,3,4,4
9,12,3,4
10,7,9,7
11,8,4,4
12,12,3,3
13,3,15,4
14,16,10,5
15,15,7,7
16,2,12,6
17,7,8,5
18,11,4,1
19,5,10,5
20,12,14,7
21,1,12,2
22,6,8,4
23,6,11,4
24,6,5,1
25,3,14,4
26,14,7,3
27,2,8,1
28,2,6,2
29,13,15,3
30,7,7,6
31,12,7,3
32,16,6,5
33,11,1,4
34,8,3,1
35,10,14,3
36,4,14,1
37,1,1,7
38,8,8,4
39,9,12,1
40,5,10,7
41,11,4,7
42,8,6,3
43,5,10,2
44,4,13,3
45,11,8,1
46,2,4,5
47,8,6,6
48,4,12,2
49,12,3,2
50,5,2,3
51,10,9,4
52,2,3,6
53,10,7,2
54,15,14,7
55,9,9,2
56,9,1,3
57,16,14,1
58,12,2,7
59,13,12,1
60,14,4,7
61,6,9,1
62,5,4,3
63,4,14,6
64,1,14,1
65,5,5,4
66,2,10,4
67,2,10,5
68,10,3,2
69,14,8,7
70,1,4,3
71,13,10,5
72,10,13,1
73,14,15,6
74,11,4,6
75,4,15,7
76,10,5,1
77,12,12,6
78,10,1,6
79,4,10,4
80,2,3,5
81,1,7,4
82,14,10,4
83,6,3,5
84,15,1,5
85,12,10,4
86,8,8,7
87,2,15,1
88,15,1,7
89,7,4,5
90,11,5,2
91,8,11,2
92,1,3,7
93,11,8,3
94,16,1,6
95,2,5,2
96,1,7,7
97,10,7,7
98,4,1,4
99,5,4,1
