name,x,y,z
1,10,1,2
2,9,15,1
3,16,10,6
4,6,8,5
5,11,15,3
6,8,1,3
7,3,5,7
8,5,9,5
9,14,14,1
10,3,3,3
11,2,11,2
12,6,14,1
13,7,5,3
14,6,5,6
15,10,4,7
16,4,11,4
17,4,13,7
18,14,9,4
19,4,14,3
20,5,10,2
21,3,6,5
22,5,12,1
23,9,14,6
24,5,7,7
25,7,7,1
26,4,6,7
27,10,11,4
28,3,7,7
29,14,2,6
30,8,9,4
31,9,6,6
32,8,9,5
33,13,1,2
34,2,5,5
35,13,14,5
36,1,4,5
37,3,2,7
38,9,7,4
39,16,8,4
40,13,11,4
41,3,9,1
42,14,8,2
43,15,11,2
44,2,9,7
45,2,7,3
46,2,11,6
47,8,8,4
48,14,2,7
49,12,7,1
50,11,2,5
51,16,11,4
52,11,7,3
53,1,15,6
54,14,3,6
55,15,15,4
56,4,14,1
57,9,13,4
58,12,6,7
59,15,11,7
60,1,3,3
61,10,15,5
62,7,7,4
63,13,2,3
64,11,9,1
65,8,14,2
66,6,8,1
67,6,12,7
68,7,2,1
69,2,14,3
70,13,5,5
71,10,13,1
72,14,6,6
73,14,11,3
74,1,4,3
75,10,12,1
76,12,13,6
77,3,2,2
78,15,13,3
79,1,12,7
80,14,11,7
81,9,8,7
