name,x,y,z
1,9,2,7
2,8,2,7
3,10,7,3
4,15,1,6
5,10,2,3
6,11,5,6
7,8,1,4
8,2,15,7
9,8,4,4
10,11,10,1
11,13,1,7
12,3,12,4
13,2,9,2
14,16,2,3
15,8,2,3
16,2,2,6
17,16,12,2
18,15,6,1
19,14,1,1
20,5,14,6
21,16,7,3
22,5,2,3
23,7,15,4
24,10,2,1
25,1,12,5
26,9,13,3
27,2,8,6
28,1,6,4
29,14,8,4
30,2,6,3
31,4,5,5
32,14,11,5
33,15,2,3
34,1,13,4
35,3,4,2
36,5,12,7
37,13,1,6
38,11,13,5
39,10,2,6
40,7,1,2
41,2,3,1
42,11,8,3
43,8,13,6
44,4,15,7
45,5,3,1
46,6,5,6
47,3,14,4
48,13,1,3
49,14,5,5
50,5,4,2
51,3,15,4
52,8,9,5
53,14,13,3
54,13,12,2
55,1,5,1
56,6,10,5
57,3,2,6
58,15,8,1
59,1,11,4
60,15,10,1
61,4,6,7
62,1,7,7
63,2,13,4
64,6,8,1
