name,x,y,z
1,2,4,6
2,11,10,1
3,13,14,7
4,3,4,2
5,11,1,5
6,10,14,5
7,4,7,2
8,11,11,5
9,4,12,4
10,7,11,1
11,1,3,6
12,5,1,6
13,10,14,6
14,1,3,5
15,2,5,1
16,11,4,3
17,6,11,6
18,14,11,4
19,16,4,4
20,10,7,6
21,11,7,3
22,6,8,3
23,15,4,6
24,7,10,7
25,2,11,6
26,1,12,4
27,5,1,2
28,15,5,3
29,2,11,4
30,6,3,5
31,5,3,2
32,12,3,4
33,2,3,3
34,4,9,4
35,2,8,7
36,14,3,2
37,1,4,3
38,6,12,1
39,15,5,1
40,2,13,3
41,4,13,4
42,9,13,6
43,4,13,6
44,14,12,7
45,1,12,7
46,14,10,7
47,16,1,5
48,8,9,2
49,13,2,1
50,7,14,1
51,9,9,7
52,5,6,3
53,7,11,7
54,10,13,2
55,5,4,3
56,16,2,6
57,6,15,6
58,1,13,3
59,16,4,2
60,7,4,4
61,2,7,4
62,1,6,7
63,6,3,3
64,16,12,6
65,14,2,4
66,16,11,7
67,3,3,4
68,4,7,4
69,10,11,3
70,3,13,4
71,13,12,7
72,2,12,6
73,4,14,1
74,8,9,1
75,5,11,1
76,5,8,5
77,3,4,4
78,14,11,7
79,2,5,5
80,1,4,5
81,13,8,4
82,11,1,1
83,9,1,3
84,3,12,3
85,7,6,2
86,9,1,2
87,4,12,1
88,1,14,2
89,6,7,4
90,6,13,6
91,12,11,2
92,3,14,7
93,4,6,1
94,16,15,4
