name,x,y,z
1,11,13,7
2,7,11,3
3,16,3,4
4,9,2,2
5,2,7,4
6,5,1,3
7,15,14,6
8,15,12,6
9,12,8,5
10,13,11,7
11,8,6,4
12,7,7,1
13,11,4,4
14,11,8,2
15,6,4,7
16,6,8,3
17,7,2,3
18,9,15,1
19,3,1,4
20,16,9,2
21,9,7,6
22,16,9,7
23,15,11,6
24,4,2,6
25,12,9,3
26,3,4,1
27,1,8,5
28,5,10,2
29,3,15,1
30,10,5,5
31,11,1,5
32,10,1,2
33,5,1,1
34,8,7,7
35,13,3,6
36,16,9,6
37,7,12,7
38,16,13,1
39,14,7,6
40,6,5,4
41,15,3,3
42,10,7,5
43,16,8,2
44,14,11,5
45,2,3,3
46,3,6,7
47,1,7,2
48,8,9,2
49,5,7,1
50,8,2,6
51,14,12,2
52,9,15,6
53,9,10,3
54,9,12,6
55,3,3,2
56,16,14,4
57,16,10,3
58,14,3,4
59,4,3,2
60,11,9,2
61,16,8,1
62,1,14,1
63,11,8,4
64,7,9,7
65,10,15,3
66,5,2,5
67,12,1,1
68,1,9,6
69,14,14,7
70,5,6,3
71,1,2,2
72,8,12,2
73,1,11,5
74,8,13,6
75,10,15,2
76,6,15,3
77,6,4,2
78,6,5,3
79,3,6,2
80,2,13,7
81,9,11,1
82,6,5,1
83,16,11,5
84,4,13,1
85,2,14,6
86,14,2,5
87,12,11,7
88,15,5,6
89,6,1,5
90,3,7,6
91,3,2,1
92,2,9,2
93,4,11,1
94,10,9,1
