name,x,y,z
1,7,13,6
2,15,14,6
3,6,14,3
4,5,1,7
5,5,15,2
6,10,11,5
7,2,15,1
8,4,15,2
9,9,14,3
10,12,5,3
11,9,4,3
12,10,3,3
13,7,15,1
14,14,12,3
15,6,15,3
16,14,10,1
17,7,10,6
18,6,3,6
19,15,11,5
20,3,7,2
21,16,6,7
22,13,15,2
23,4,5,7
24,9,6,3
25,13,3,1
26,12,14,5
27,9,12,2
28,4,2,3
29,7,11,3
30,14,2,7
31,11,9,4
32,3,15,7
33,13,13,5
34,3,12,2
35,13,4,5
36,9,6,7
37,15,12,5
38,5,13,5
39,5,11,6
40,4,13,2
41,13,6,1
42,2,11,7
43,3,4,1
44,7,9,3
45,11,2,3
46,5,3,2
47,16,10,4
48,15,8,6
49,10,14,2
50,16,2,6
51,7,9,2
52,8,5,5
53,6,1,2
54,13,10,1
55,13,13,2
56,9,9,1
57,4,15,5
58,12,2,2
59,9,4,7
60,1,1,4
61,8,2,7
62,11,8,5
63,14,11,5
64,15,2,6
65,2,13,2
66,13,11,3
67,14,9,4
68,3,12,4
69,15,11,7
70,14,9,3
71,9,1,3
72,8,2,1
73,1,5,6
74,14,3,6
75,10,12,5
76,4,10,1
77,10,4,5
78,15,4,4
79,13,12,3
80,6,14,6
81,12,13,1
82,16,14,5
83,3,7,5
84,10,3,4
85,4,15,4
86,2,1,6
87,13,7,2
88,4,3,3
89,16,7,6
90,9,15,2
91,15,11,1
92,8,9,1
93,10,8,3
94,14,14,7
