name,x,y,z
1,10,10,2
2,11,8,7
3,5,10,7
4,8,1,3
5,14,6,7
6,11,4,3
7,8,4,5
8,1,6,3
9,1,2,5
10,4,13,5
11,3,5,6
12,6,11,1
13,3,2,3
14,12,2,2
15,13,13,5
16,10,2,3
17,2,3,7
18,8,8,3
19,8,8,7
20,14,12,5
21,7,7,1
22,1,1,3
23,8,12,4
24,10,14,1
25,5,8,5
26,7,1,2
27,3,14,2
28,2,5,1
29,15,10,3
30,6,14,2
31,5,8,4
32,15,15,5
33,1,12,6
34,10,13,2
35,6,13,7
36,10,7,6
37,16,10,6
38,8,14,4
39,15,2,2
40,1,4,2
41,16,7,2
42,11,7,6
43,15,9,2
44,13,11,6
45,7,2,5
46,1,10,7
47,12,5,4
48,5,6,7
49,13,6,1
50,7,5,2
51,2,10,1
52,4,5,4
53,5,12,1
54,7,6,5
55,7,1,7
56,10,14,2
57,16,8,4
58,3,11,7
59,3,10,7
60,4,11,6
61,15,4,2
62,5,15,2
63,12,7,5
64,16,1,5
65,16,11,2
66,8,4,7
67,4,13,3
68,1,5,3
69,2,15,2
70,16,1,3
71,8,10,6
72,15,5,2
73,13,8,7
74,6,2,3
75,6,15,2
76,13,15,2
77,1,11,7
78,5,9,1
79,8,9,1
80,5,5,4
81,6,11,2
82,14,9,7
83,15,3,6
84,15,10,1
85,8,12,7
86,8,13,1
87,4,5,3
88,4,11,1
89,9,5,2
90,6,13,4
91,13,1,7
92,9,11,1
93,9,1,3
94,9,4,1
