name,x,y,z
1,14,12,2
2,12,14,1
3,16,15,5
4,13,15,1
5,10,7,5
6,7,2,5
7,5,12,6
8,6,7,3
9,6,1,3
10,14,15,1
11,9,7,1
12,15,3,7
13,3,1,6
14,7,6,2
15,8,11,7
16,12,14,3
17,16,14,5
18,16,7,3
19,11,13,4
20,2,1,2
21,3,9,5
22,13,14,3
23,10,5,7
24,3,7,4
25,9,12,3
26,15,5,2
27,13,12,4
28,7,14,4
29,13,10,1
30,4,1,5
31,4,7,7
32,5,13,1
33,10,10,7
34,3,13,5
35,1,1,2
36,11,14,7
37,8,1,6
38,8,4,7
39,3,13,2
40,10,6,3
41,13,1,1
42,7,12,1
43,11,7,2
44,5,3,7
45,15,14,5
46,5,11,4
47,6,7,1
48,10,15,2
49,16,14,6
50,12,4,3
51,16,7,1
52,12,7,1
53,16,14,2
54,6,6,5
55,8,4,4
56,13,7,6
57,10,2,5
58,12,3,4
59,16,6,2
60,8,5,7
61,11,4,3
62,2,9,4
63,4,1,2
64,7,5,1
65,12,15,3
66,16,10,7
67,6,14,4
68,1,5,7
69,14,7,3
70,4,8,7
71,16,10,6
72,8,14,2
73,1,14,3
