name,x,y,z
1,11,9,4
2,9,14,6
3,12,3,7
4,8,12,4
5,2,5,1
6,7,1,2
7,16,5,7
8,14,15,5
9,7,12,6
10,3,15,7
11,15,3,3
12,5,7,6
13,2,8,4
14,11,8,7
15,13,7,6
16,12,7,5
17,11,13,7
18,6,6,4
19,6,8,7
20,5,15,1
21,2,12,5
22,16,2,4
23,2,1,4
24,14,5,7
25,9,12,1
26,7,2,5
27,4,7,1
28,5,9,4
29,16,1,3
30,14,6,1
31,16,13,5
32,7,5,4
33,8,3,7
34,2,6,6
35,4,11,5
36,14,13,7
37,16,2,2
38,12,12,1
39,12,7,4
40,6,15,5
41,15,13,6
42,3,1,7
43,15,14,1
44,5,13,6
45,1,2,6
46,6,3,5
47,14,7,2
48,8,4,3
49,10,15,5
50,3,11,1
51,15,10,1
52,15,12,1
53,4,1,1
54,11,13,6
55,6,14,6
56,13,15,6
57,11,6,4
58,6,2,2
59,3,4,3
60,2,6,2
61,7,12,1
62,11,1,2
63,1,14,7
64,10,14,2
65,11,2,4
66,10,11,6
67,11,7,4
68,2,12,3
69,8,9,4
70,13,5,3
71,2,8,3
72,13,5,5
73,3,12,7
74,5,11,7
75,9,1,5
76,16,3,7
77,10,10,3
78,7,9,4
79,1,8,1
80,4,2,3
81,15,5,1
82,16,7,4
83,5,10,4
84,7,13,4
85,7,15,5
86,11,11,6
87,7,11,4
88,13,15,4
89,8,12,5
90,12,12,7
91,7,6,5
92,10,4,3
93,8,15,1
94,9,12,4
95,6,5,1
96,10,13,7
97,3,14,6
98,8,5,3
99,4,2,4
100,14,7,1
