name,x,y,z
1,1,12,5
2,10,11,6
3,4,12,7
4,16,14,7
5,8,5,2
6,7,6,7
7,6,9,5
8,15,11,5
9,9,2,3
10,1,2,7
11,6,2,1
12,4,2,5
13,3,4,1
14,1,8,1
15,10,8,3
16,8,13,2
17,7,12,7
18,2,14,6
19,9,4,2
20,8,9,1
21,2,3,5
22,11,5,6
23,3,6,3
24,7,8,7
25,2,4,1
26,11,3,7
27,6,4,7
28,15,5,1
29,8,13,5
30,2,8,4
31,16,11,6
32,15,5,4
33,13,4,3
34,4,4,3
35,16,3,3
36,14,10,2
37,6,15,5
38,12,4,2
39,1,6,5
40,5,3,4
41,14,2,3
42,8,2,7
43,6,6,2
44,5,15,5
45,4,14,7
46,3,1,7
47,1,2,6
48,7,7,6
49,8,7,5
50,16,14,2
51,12,6,5
52,6,1,3
53,9,4,1
54,14,10,5
55,12,10,6
56,11,9,4
57,13,5,7
58,10,2,6
59,8,8,5
60,15,14,5
61,2,3,6
62,3,9,4
63,6,13,4
64,5,9,7
65,14,4,4
66,8,11,3
67,10,9,7
68,7,1,7
69,16,4,4
70,9,6,4
71,3,10,3
72,9,7,2
73,7,4,4
74,16,9,1
75,13,5,2
76,7,11,6
77,7,11,2
78,6,14,6
79,10,1,4
80,5,9,3
81,11,13,5
82,7,10,4
83,8,1,6
84,5,11,6
85,15,15,1
86,1,3,6
87,7,15,2
88,4,8,2
89,11,15,1
90,3,11,2
91,5,8,5
92,13,7,2
93,16,3,2
94,3,4,3
95,10,11,3
96,3,11,5
97,2,2,1
98,9,8,2
99,13,4,5
100,13,9,2
