name,x,y,z
1,14,6,4
2,11,1,2
3,4,7,5
4,16,12,6
5,11,2,4
6,9,1,5
7,5,8,2
8,14,1,2
9,6,2,5
10,5,13,2
11,1,3,1
12,9,3,4
13,1,15,4
14,11,5,4
15,12,14,6
16,10,3,2
17,13,9,6
18,16,15,1
19,16,14,5
20,1,10,7
21,1,2,5
22,14,2,4
23,11,14,1
24,3,7,2
25,3,15,2
26,8,10,5
27,11,8,6
28,13,6,3
29,5,8,5
30,10,15,1
31,7,6,1
32,10,14,3
33,5,3,2
34,2,14,6
35,15,9,1
36,16,11,5
37,9,3,2
38,16,9,7
39,13,13,2
40,15,11,1
41,15,7,6
42,5,5,1
43,15,14,1
44,16,15,2
45,6,8,5
46,13,3,3
47,4,4,4
48,6,11,1
49,7,5,2
50,8,6,3
51,15,6,2
52,3,2,6
53,4,7,4
54,13,15,7
55,12,10,4
56,8,10,2
57,3,7,1
58,10,10,4
59,1,5,6
60,6,14,2
61,12,2,5
62,12,5,7
63,2,10,2
64,1,11,7
65,11,11,6
66,10,8,1
67,7,8,2
68,12,12,4
69,15,1,4
70,13,9,7
71,14,7,4
