name,x,y,z
1,7,14,1
2,5,12,4
3,13,15,6
4,13,4,7
5,7,2,2
6,5,7,3
7,1,3,7
8,11,8,1
9,9,9,4
10,11,5,1
11,15,11,3
12,12,15,3
13,8,8,4
14,14,1,3
15,2,7,2
16,14,4,1
17,12,8,1
18,1,12,4
19,4,8,4
20,3,7,3
21,9,2,7
22,14,2,7
23,8,8,5
24,2,1,4
25,13,2,3
26,7,3,3
27,5,9,3
28,7,1,5
29,9,4,6
30,16,10,1
31,11,6,3
32,6,3,4
33,8,2,7
34,6,3,6
35,8,15,7
36,11,9,7
37,15,2,4
38,1,6,1
39,2,11,3
40,12,5,2
41,8,2,1
42,10,1,1
43,8,15,6
44,15,4,6
45,2,6,7
46,13,12,6
47,1,7,2
48,11,4,5
49,14,3,6
50,14,15,3
51,11,9,5
52,16,11,1
53,7,6,3
54,5,3,3
55,15,3,2
56,9,4,4
57,10,15,1
58,8,7,5
59,7,11,6
60,15,8,4
61,15,6,5
62,2,3,1
63,8,8,6
64,12,8,2
65,15,1,4
66,8,7,7
67,9,10,6
68,13,9,3
69,10,3,6
70,12,12,7
71,15,12,7
