name,x,y,z
1,10,13,6
2,2,11,4
3,13,8,5
4,7,1,3
5,15,1,5
6,1,15,1
7,3,4,6
8,11,2,7
9,10,7,3
10,5,3,7
11,8,5,4
12,4,10,7
13,7,5,1
14,8,10,3
15,12,2,5
16,9,2,5
17,13,2,6
18,9,11,4
19,7,9,3
20,9,5,5
21,8,5,1
22,11,5,6
23,3,3,2
24,15,13,4
25,5,1,7
26,8,9,7
27,1,9,5
28,7,10,1
29,12,11,2
30,6,9,3
31,12,2,2
32,3,5,5
33,1,12,1
34,16,4,2
35,8,3,2
36,13,15,1
37,6,1,7
38,7,7,3
39,2,9,2
40,10,3,3
41,3,3,1
42,16,12,5
43,6,4,1
44,9,12,1
45,12,9,2
46,12,6,1
47,11,14,2
48,10,14,5
49,8,7,6
50,16,15,3
51,3,8,4
52,1,3,3
53,14,3,2
54,3,7,2
55,16,12,1
56,14,5,6
57,6,5,2
58,10,14,7
59,1,2,4
60,13,4,3
61,6,2,6
62,14,13,2
63,11,7,2
64,12,7,5
65,8,7,3
66,12,8,7
67,8,2,1
68,6,15,4
69,16,1,2
70,12,9,3
71,1,14,6
