name,x,y,z
1,13,10,4
2,6,11,7
3,1,7,5
4,4,7,6
5,6,10,6
6,3,1,3
7,1,11,2
8,4,12,6
9,14,13,2
10,3,7,4
11,5,9,3
12,3,2,5
13,2,15,3
14,14,12,7
15,1,9,1
16,2,10,4
17,11,8,1
18,4,9,2
19,3,9,6
20,3,3,5
21,9,3,4
22,4,3,7
23,15,10,3
24,9,1,7
25,2,3,4
26,3,11,7
27,7,15,4
28,15,7,3
29,12,6,6
30,6,3,6
31,8,1,7
32,1,7,3
33,12,10,3
34,14,5,1
35,10,2,2
36,1,6,7
37,16,10,6
38,5,15,4
39,5,13,7
40,15,14,3
41,3,7,5
42,6,15,7
43,5,13,5
44,7,5,3
45,10,9,2
46,3,6,3
47,1,4,7
48,16,15,5
49,15,5,4
50,7,2,5
51,3,13,3
52,9,7,3
53,1,5,4
54,9,4,6
55,10,14,1
56,4,5,2
57,6,11,6
58,6,9,1
59,8,8,4
60,8,4,7
61,7,14,3
62,4,5,1
63,10,12,4
64,1,1,7
65,9,5,5
66,15,11,1
67,8,8,5
68,7,1,5
69,16,5,4
70,13,12,1
71,11,14,4
72,6,3,7
73,7,13,6
74,9,7,4
75,1,14,5
76,6,15,4
77,4,13,7
78,4,4,5
79,5,8,4
80,10,12,5
81,14,7,6
82,2,13,4
83,5,14,7
84,15,12,3
85,10,15,3
86,4,14,4
87,12,8,4
88,10,15,7
89,4,11,7
90,9,10,5
91,8,9,4
92,11,1,2
