name,x,y,z
1,1,2,3
2,4,2,5
3,14,14,4
4,5,9,2
5,13,4,7
6,5,10,3
7,8,5,3
8,13,2,3
9,16,4,4
10,14,15,3
11,1,4,1
12,12,4,6
13,8,3,1
14,11,10,5
15,14,7,5
16,14,1,1
17,6,8,2
18,5,12,2
19,12,14,3
20,16,12,3
21,3,6,3
22,12,6,1
23,1,10,2
24,9,13,3
25,15,7,3
26,11,5,1
27,9,12,7
28,7,14,7
29,1,3,3
30,8,10,5
31,13,7,2
32,10,6,4
33,16,11,3
34,4,12,1
35,5,3,7
36,15,1,1
37,14,6,1
38,8,2,4
39,5,9,4
40,7,1,1
41,10,11,7
42,11,11,4
43,1,3,7
44,13,7,4
45,16,2,6
46,5,5,1
47,6,9,2
48,7,4,3
49,16,1,6
50,12,12,5
51,1,9,7
52,8,8,3
53,5,5,3
54,15,10,6
55,7,3,5
56,16,7,2
57,10,6,7
58,16,13,3
59,14,1,7
60,8,9,1
61,3,8,4
62,6,12,4
63,10,9,1
64,4,2,1
65,12,15,6
66,12,11,6
67,8,15,7
68,3,15,5
69,9,6,1
70,14,2,5
71,1,7,5
72,13,3,4
73,10,3,1
74,16,9,5
75,3,1,5
76,13,6,3
77,1,10,7
78,13,6,6
79,2,3,6
80,7,8,5
81,9,14,3
82,2,9,1
83,9,14,6
84,2,5,3
85,11,15,5
86,4,7,5
87,5,9,5
88,2,9,6
89,16,11,6
90,13,14,4
91,3,13,5
92,14,6,4
