name,x,y,z
1,14,9,1
2,1,10,7
3,14,9,4
4,10,2,1
5,1,5,5
6,7,10,4
7,1,13,7
8,15,10,3
9,15,5,5
10,11,9,1
11,12,5,3
12,16,2,3
13,12,2,3
14,4,3,7
15,4,7,1
16,6,6,5
17,1,3,4
18,9,2,7
19,2,12,3
20,4,9,7
21,7,2,7
22,1,14,3
23,11,13,7
24,16,3,3
25,14,3,5
26,4,2,5
27,6,6,4
28,1,11,2
29,4,1,3
30,2,15,6
31,7,8,5
32,3,7,2
33,4,12,1
34,16,13,5
35,15,10,4
36,13,10,2
37,13,12,5
38,2,9,3
39,15,8,1
40,14,6,4
41,14,7,6
42,15,5,3
43,13,8,5
44,8,7,2
45,12,7,2
46,1,3,2
47,9,13,3
48,12,2,5
49,11,5,6
50,6,2,6
51,15,11,5
52,10,5,3
53,15,7,3
54,5,15,2
55,1,6,6
56,14,7,3
57,6,9,2
58,2,11,4
59,6,11,3
60,14,4,4
61,3,13,4
62,1,8,5
63,12,5,2
64,10,1,4
65,11,6,5
66,9,13,6
67,9,7,6
68,5,8,5
69,2,6,6
70,4,12,7
71,7,13,1
72,7,14,5
73,14,13,7
74,15,7,2
75,1,2,1
76,5,3,5
77,13,8,1
78,15,12,3
79,15,12,2
80,6,2,2
81,4,14,1
82,13,5,3
83,6,12,1
84,12,6,1
85,15,3,2
86,8,3,4
87,6,5,3
88,12,14,6
89,13,3,6
90,6,10,1
91,13,8,7
92,10,3,5
