name,x,y,z
1,6,4,4
2,13,2,4
3,5,15,5
4,1,14,2
5,12,4,2
6,11,7,1
7,5,4,1
8,12,3,7
9,7,15,6
10,10,13,5
11,15,12,2
12,10,8,2
13,6,13,3
14,9,3,3
15,7,13,2
16,16,5,6
17,9,10,4
18,3,10,5
19,11,8,1
20,4,6,6
21,11,8,6
22,15,11,1
23,1,7,1
24,16,5,7
25,5,14,6
26,6,3,2
27,1,2,2
28,13,12,1
29,14,4,3
30,9,4,6
31,16,10,4
32,7,12,3
33,13,6,7
34,7,11,4
35,8,4,5
36,8,12,2
37,13,4,4
38,2,1,6
39,9,6,7
40,4,15,1
41,12,13,5
42,8,6,3
43,12,1,6
44,13,8,3
45,7,6,5
46,12,3,1
47,2,1,5
48,1,10,1
49,14,5,2
50,9,14,4
51,16,4,1
52,11,4,4
53,7,11,7
54,6,3,7
55,16,10,7
56,1,5,3
57,13,10,1
58,11,9,1
59,14,14,2
60,14,10,4
61,8,5,3
62,1,7,7
63,2,13,3
64,1,9,4
65,13,11,4
66,15,10,1
67,12,15,4
68,11,2,5
69,5,9,6
70,7,10,5
71,11,9,4
72,14,11,2
73,9,5,7
74,11,9,6
75,2,8,1
76,15,12,5
77,12,14,3
78,3,6,3
79,11,12,6
80,1,12,2
81,7,3,5
82,5,9,5
83,8,10,4
84,3,10,4
85,9,8,4
86,12,4,5
87,2,4,7
88,1,3,4
89,15,4,4
90,10,5,4
91,4,10,1
92,8,3,3
93,16,1,6
94,2,1,1
95,13,14,3
96,15,13,4
97,10,15,7
