name,x,y,z
1,6,12,7
2,11,15,1
3,14,15,2
4,9,3,4
5,5,9,3
6,5,8,3
7,1,3,2
8,3,3,6
9,11,14,7
10,7,14,4
11,3,1,4
12,8,10,6
13,9,14,5
14,5,6,7
15,8,15,3
16,14,5,1
17,14,15,6
18,10,9,7
19,1,8,7
20,7,2,1
21,13,4,6
22,5,11,1
23,11,3,2
24,4,12,2
25,5,3,3
26,11,5,3
27,12,3,3
28,13,7,6
29,5,5,6
30,15,2,5
31,1,4,1
32,16,6,2
33,9,2,1
34,12,13,3
35,4,2,5
36,12,13,1
37,1,6,1
38,2,4,4
39,16,3,2
40,11,11,4
41,14,3,7
42,3,3,7
43,10,12,5
44,4,8,2
45,3,5,3
46,8,8,3
47,14,1,2
48,9,7,7
49,6,1,7
50,4,3,7
51,8,12,3
52,12,5,7
53,11,8,5
54,15,13,6
55,3,2,4
56,1,12,1
57,4,12,5
58,4,6,3
59,3,12,3
60,12,3,5
61,11,7,5
62,15,10,4
63,7,3,7
64,4,13,4
65,9,10,4
66,15,7,4
67,3,9,1
68,4,3,2
69,7,5,5
70,9,10,5
71,4,6,4
72,14,7,4
73,6,1,3
74,5,9,1
75,6,15,4
76,16,2,1
77,5,12,2
78,9,13,5
79,5,4,3
80,11,8,7
81,2,9,5
82,3,5,1
83,1,1,2
84,2,8,5
85,5,6,5
86,13,1,6
87,3,7,2
88,13,10,5
89,3,3,1
90,7,12,6
91,8,6,4
92,15,2,2
93,13,11,1
94,14,10,5
