name,x,y,z
1,15,13,7
2,15,13,6
3,13,2,2
4,16,1,1
5,11,15,5
6,1,12,1
7,1,15,3
8,8,2,5
9,13,15,7
10,6,3,2
11,9,8,1
12,15,2,3
13,1,10,2
14,2,4,3
15,13,3,4
16,14,11,4
17,6,4,5
18,15,7,1
19,9,5,7
20,6,10,5
21,5,14,4
22,16,12,6
23,5,3,5
24,15,8,2
25,16,13,4
26,10,10,1
27,5,3,7
28,9,7,6
29,1,5,5
30,13,4,5
31,15,10,4
32,8,7,5
33,16,5,4
34,15,11,1
35,7,3,7
36,5,5,4
37,8,11,1
38,2,5,7
39,5,1,5
40,16,15,3
41,15,9,2
42,13,14,2
43,5,6,3
44,5,7,1
45,7,2,7
46,11,3,6
47,2,10,1
48,6,9,6
49,8,15,4
50,1,12,7
51,14,9,6
52,12,15,5
53,10,7,5
54,1,13,3
55,7,9,4
56,13,13,4
57,16,13,1
58,3,13,4
59,9,10,7
60,12,10,4
61,6,12,6
62,12,5,1
63,11,14,3
64,11,1,7
65,11,15,7
66,14,10,3
67,16,6,3
68,4,11,5
69,6,4,6
70,3,3,7
71,3,9,4
72,13,12,6
73,9,10,5
74,16,13,2
75,12,3,6
76,10,8,5
77,3,2,5
78,7,6,3
79,16,10,3
80,2,2,6
81,6,2,5
82,11,9,5
83,8,9,3
84,10,1,2
85,3,15,3
86,2,8,6
87,8,6,4
88,3,15,4
89,13,8,6
90,1,15,2
91,7,8,3
92,14,6,4
93,13,14,6
94,6,5,2
