name,x,y,z
1,15,12,2
2,5,7,3
3,6,14,7
4,3,8,3
5,13,13,7
6,16,12,5
7,9,11,3
8,7,5,5
9,8,14,5
10,16,2,6
11,6,3,6
12,6,6,2
13,5,11,4
14,5,14,6
15,13,14,5
16,4,7,7
17,16,5,4
18,15,14,4
19,1,7,3
20,7,4,4
21,12,10,1
22,5,14,4
23,9,9,2
24,2,2,2
25,1,9,5
26,4,9,4
27,1,4,7
28,2,7,2
29,10,7,1
30,5,12,4
31,16,5,5
32,15,6,5
33,5,2,6
34,2,8,6
35,9,5,2
36,9,9,6
37,1,13,4
38,8,3,1
39,10,12,3
40,13,3,6
41,14,2,3
42,16,6,5
43,7,5,4
44,11,6,5
45,13,2,1
46,14,5,3
47,7,3,3
48,13,15,2
49,6,7,1
50,2,7,3
51,11,1,1
52,13,4,7
53,1,10,4
54,9,14,2
55,2,8,3
56,9,3,3
57,6,4,2
58,13,9,1
59,14,10,2
60,14,15,7
61,2,13,6
62,9,5,7
63,5,2,7
64,14,6,3
65,12,8,5
66,5,6,3
67,16,12,4
68,10,12,5
69,12,6,1
70,5,4,4
71,1,2,1
72,3,15,2
73,15,2,6
74,2,6,5
75,11,14,3
