name,x,y,z
1,4,10,3
2,7,11,7
3,15,2,4
4,4,10,6
5,14,2,1
6,8,6,1
7,3,2,4
8,14,15,7
9,14,9,2
10,5,15,5
11,9,12,1
12,14,6,7
13,2,8,2
14,4,15,3
15,2,6,4
16,6,15,7
17,13,10,3
18,10,4,1
19,16,5,4
20,11,3,2
21,14,10,3
22,7,1,3
23,3,15,7
24,14,11,6
25,7,12,3
26,7,9,1
27,12,15,1
28,6,4,5
29,3,1,3
30,8,2,5
31,16,7,1
32,10,15,1
33,9,6,7
34,7,13,5
35,2,12,6
36,10,9,5
37,16,3,5
38,1,15,4
39,15,14,1
40,7,6,5
41,4,8,4
42,13,7,3
43,11,3,6
44,6,3,2
45,8,15,5
46,4,11,3
47,7,11,3
48,10,13,2
49,4,14,1
50,1,4,7
51,5,12,1
52,14,13,2
53,14,2,5
54,3,6,1
55,16,10,5
56,7,4,7
57,14,13,7
58,4,13,5
59,14,8,7
60,9,3,2
61,13,12,5
62,2,8,4
63,5,7,5
64,2,15,6
65,8,7,5
66,1,13,4
67,13,5,6
