name,x,y,z
1,13,9,4
2,1,1,3
3,4,11,2
4,5,6,5
5,10,3,2
6,15,15,4
7,13,2,1
8,4,12,6
9,8,12,6
10,1,7,3
11,1,2,2
12,1,2,4
13,8,11,7
14,4,6,3
15,14,4,1
16,4,13,1
17,6,8,6
18,4,10,5
19,6,3,1
20,11,6,1
21,7,13,1
22,8,14,2
23,13,13,4
24,5,5,4
25,12,7,1
26,9,8,7
27,15,3,1
28,13,9,5
29,14,15,1
30,12,3,4
31,10,3,6
32,9,9,2
33,12,9,3
34,13,11,3
35,8,9,1
36,12,6,6
37,8,3,3
38,14,12,4
39,13,14,4
40,9,13,5
41,5,14,2
42,8,1,3
43,2,15,5
44,1,14,2
45,11,8,3
46,2,5,6
47,2,1,1
48,1,10,4
49,6,13,2
50,10,14,6
51,13,6,2
52,16,3,5
53,16,12,2
54,4,8,6
55,3,14,3
56,7,6,6
57,15,8,4
58,2,5,3
59,8,1,7
60,2,13,6
61,9,14,3
62,13,15,2
63,3,13,2
64,6,6,6
65,1,4,4
66,12,11,3
67,10,5,5
