name,x,y,z
1,2,14,5
2,10,1,3
3,15,13,6
4,16,5,1
5,6,1,3
6,16,15,7
7,11,2,5
8,14,15,4
9,1,10,5
10,8,8,1
11,10,15,5
12,15,11,4
13,16,6,7
14,3,15,2
15,16,3,2
16,2,4,5
17,9,1,3
18,5,12,7
19,12,14,5
20,15,6,1
21,8,11,4
22,11,10,2
23,9,12,7
24,1,9,5
25,3,9,2
26,11,10,3
27,5,14,6
28,3,6,3
29,2,4,1
30,15,6,3
31,9,2,5
32,16,6,5
33,16,9,2
34,10,12,2
35,2,11,1
36,5,13,3
37,14,12,5
38,3,4,1
39,1,7,3
40,4,7,1
41,9,9,1
42,13,10,3
43,9,13,7
44,11,1,5
45,15,4,6
46,14,5,2
47,7,12,2
48,5,12,6
49,8,5,4
50,10,10,6
51,9,3,3
52,3,2,1
