name,x,y,z
1,1,3,7
2,15,13,6
3,5,15,3
4,8,5,6
5,14,14,4
6,12,11,4
7,15,5,3
8,16,13,1
9,15,14,2
10,2,4,4
11,10,13,3
12,10,15,3
13,14,5,1
14,15,15,5
15,3,8,2
16,11,15,2
17,11,9,6
18,13,5,4
19,13,8,3
20,9,2,1
21,6,14,5
22,14,14,3
23,14,7,1
24,12,9,5
25,16,5,5
26,11,15,7
27,7,9,3
28,7,4,7
29,1,11,3
30,16,10,5
31,11,4,3
32,3,11,4
33,13,10,3
34,5,6,5
35,16,9,4
36,10,7,1
37,10,6,5
38,12,1,4
39,16,2,2
40,3,15,1
41,5,2,3
42,3,7,1
43,14,6,1
44,5,4,6
45,13,12,6
46,11,5,5
47,8,10,7
48,14,11,6
49,7,12,4
50,13,13,4
51,10,8,3
52,16,13,3
