name,x,y,z
1,8,9,5
2,5,3,7
3,6,2,5
4,5,4,7
5,6,6,1
6,1,9,2
7,16,8,7
8,16,7,6
9,16,3,4
10,16,10,2
11,3,2,2
12,8,10,7
13,7,11,3
14,9,13,5
15,11,12,7
16,12,9,1
17,8,7,7
18,5,7,6
19,15,15,7
20,12,7,6
21,16,4,2
22,10,7,1
23,14,4,7
24,10,6,2
25,5,6,3
26,5,6,4
27,16,14,4
28,14,13,1
29,16,12,6
30,4,9,2
31,1,12,7
32,2,8,6
33,2,13,2
34,3,1,2
35,2,6,3
36,10,11,2
37,13,10,6
38,11,11,7
39,11,12,4
40,4,7,5
41,15,5,4
42,10,7,3
43,1,10,4
44,15,10,2
45,8,1,5
46,7,10,6
47,1,7,6
48,2,12,4
49,6,9,7
50,14,10,1
51,16,5,5
52,2,1,6
