name,x,y,z
1,13,6,7
2,11,5,3
3,7,7,5
4,11,15,2
5,15,15,3
6,5,9,1
7,2,15,5
8,8,5,1
9,16,15,6
10,8,15,4
11,6,11,7
12,11,15,7
13,14,10,1
14,3,2,2
15,7,9,1
16,3,7,1
17,16,4,2
18,11,15,6
19,3,10,5
20,3,11,5
21,2,9,7
22,1,8,6
23,6,12,4
24,13,7,6
25,13,1,6
26,15,3,4
27,12,11,2
28,6,12,7
29,5,15,3
30,2,3,2
31,11,7,4
32,14,1,7
33,9,15,3
34,2,6,1
35,11,11,4
36,4,12,1
37,10,9,7
38,2,5,6
39,15,6,5
40,15,7,4
41,7,6,5
42,16,7,2
43,4,8,6
44,13,5,3
45,4,13,6
46,3,15,2
47,2,15,2
48,9,10,2
49,11,8,2
50,12,3,5
51,6,6,1
