name,x,y,z
1,16,10,3
2,12,4,3
3,10,1,6
4,16,11,1
5,13,1,1
6,7,1,7
7,2,1,5
8,14,10,2
9,2,7,5
10,4,8,5
11,5,3,5
12,13,11,6
13,16,10,1
14,3,11,3
15,10,2,6
16,5,5,6
17,2,8,5
18,2,3,1
19,4,6,1
20,6,2,3
21,15,4,5
22,1,10,1
23,7,15,3
24,3,3,5
25,6,12,5
26,13,4,4
27,15,2,4
28,15,12,5
29,11,5,5
30,6,14,6
31,1,8,7
32,2,9,6
33,8,9,3
34,11,2,6
35,4,4,7
36,6,2,2
37,4,3,7
38,2,5,2
39,5,1,5
40,9,1,1
41,8,11,4
42,11,12,4
43,16,3,3
44,13,7,1
45,3,1,1
46,12,14,1
47,9,6,6
48,3,9,1
49,2,12,6
50,15,8,5
51,5,12,6
52,1,7,1
53,4,8,6
54,2,1,1
55,1,7,5
56,6,14,7
57,15,11,6
58,8,4,7
59,7,3,6
60,14,8,7
61,12,11,1
62,16,9,1
63,7,9,5
64,6,5,5
65,5,4,7
66,16,6,2
67,14,15,6
68,4,11,3
69,1,14,7
70,12,4,5
71,14,14,7
72,9,6,3
73,1,12,1
74,16,5,3
75,7,9,7
76,9,11,7
77,10,9,6
78,1,3,5
79,7,1,1
80,16,8,6
81,14,8,2
82,7,9,6
83,13,6,4
84,1,3,1
85,6,11,3
86,8,2,1
87,13,4,6
88,2,4,3
89,8,2,7
90,8,7,2
91,3,3,6
92,6,1,6
93,7,6,7
94,6,6,7
95,11,11,5
96,14,4,5
