name,x,y,z
1,4,14,2
2,9,3,1
3,7,3,1
4,7,6,7
5,10,11,4
6,3,6,7
7,2,4,4
8,8,1,7
9,10,2,6
10,5,12,2
11,5,8,1
12,3,9,1
13,16,1,6
14,10,11,2
15,7,4,1
16,16,15,7
17,11,14,4
18,4,14,1
19,13,14,1
20,3,8,6
21,10,2,4
22,14,6,7
23,2,13,1
24,2,4,5
25,8,13,7
26,4,15,6
27,15,6,4
28,2,2,1
29,10,10,5
30,4,9,3
31,4,9,1
32,8,9,2
33,6,7,6
34,13,13,5
35,9,11,7
36,7,12,5
37,2,15,7
38,11,9,5
39,14,3,1
40,6,13,2
41,11,5,2
42,16,8,4
43,14,1,4
44,2,6,2
45,16,8,5
46,3,1,6
47,1,2,5
48,15,3,7
49,10,15,3
50,11,4,5
51,6,6,4
52,6,4,5
53,12,11,1
54,1,6,1
55,5,9,1
56,1,12,1
57,10,14,7
58,14,6,3
59,14,9,1
60,15,11,1
61,2,1,2
62,1,12,2
63,8,3,7
64,6,5,5
65,9,3,7
66,9,5,7
67,1,13,6
68,3,10,3
69,14,6,2
70,10,15,5
71,4,14,3
72,4,9,7
73,13,15,7
74,15,2,2
75,8,1,1
76,3,6,4
77,2,13,2
78,13,4,1
79,13,9,4
80,12,5,7
81,16,9,7
82,1,7,6
83,4,13,2
84,9,11,2
85,3,15,6
86,11,2,7
87,11,3,3
88,9,15,5
89,10,7,2
90,12,6,3
91,7,9,5
92,6,9,6
93,15,13,1
94,6,5,6
95,13,14,6
96,12,7,7
