name,x,y,z
1,8,12,5
2,15,11,2
3,12,6,7
4,4,3,1
5,9,1,5
6,13,9,7
7,16,14,7
8,5,15,7
9,16,1,6
10,6,4,4
11,2,14,1
12,15,8,7
13,15,8,5
14,11,14,4
15,4,7,7
16,13,14,4
17,7,11,7
18,6,9,5
19,14,12,3
20,3,8,2
21,9,13,3
22,10,11,6
23,5,11,3
24,11,7,5
25,3,14,7
26,9,4,1
27,3,10,4
28,15,8,6
29,11,2,7
30,11,7,6
31,5,14,4
32,12,13,1
33,2,4,1
34,11,3,7
35,6,15,7
36,9,13,7
37,6,10,1
38,12,6,3
39,15,2,3
40,4,6,5
41,3,2,7
42,1,5,1
43,9,3,7
44,7,5,6
45,16,6,5
46,2,9,4
47,7,11,1
48,7,13,6
49,13,6,6
50,3,11,3
51,9,4,7
52,7,8,1
53,12,8,6
54,4,6,2
55,15,5,1
56,2,7,6
57,11,1,7
58,12,11,1
59,1,8,7
60,13,13,4
61,1,11,5
62,13,5,1
63,11,2,1
64,13,13,5
65,1,10,6
66,7,6,5
67,11,14,2
68,9,13,4
69,7,5,4
70,5,7,4
71,16,12,1
72,2,10,4
73,14,8,7
74,4,4,4
75,5,10,5
76,8,4,3
77,2,2,6
78,13,8,3
79,3,15,6
80,8,15,7
81,15,13,4
82,14,5,2
83,5,3,7
84,1,7,7
85,9,11,5
86,1,7,3
87,7,12,7
88,4,1,6
89,13,3,6
90,6,3,6
91,2,10,1
92,14,7,4
93,1,11,7
94,14,8,5
95,4,9,3
96,6,12,1
