name,x,y,z
1,7,7,3
2,12,11,1
3,8,9,1
4,6,4,7
5,14,9,5
6,16,15,1
7,11,1,4
8,10,12,1
9,16,14,1
10,10,14,7
11,4,13,1
12,12,11,5
13,9,3,2
14,8,4,2
15,8,14,5
16,15,12,7
17,6,10,1
18,2,2,6
19,16,10,5
20,1,12,4
21,3,8,4
22,12,6,3
23,7,12,7
24,5,5,1
25,13,10,6
26,16,2,5
27,7,8,1
28,3,1,6
29,16,2,3
30,7,10,6
31,2,6,4
32,8,12,5
33,12,6,6
34,14,12,3
35,13,5,2
36,7,10,2
37,10,14,5
38,14,6,6
39,9,5,2
40,8,3,2
41,3,6,1
42,5,9,6
43,2,7,1
44,16,7,4
45,11,8,6
46,5,14,6
47,16,4,7
48,7,10,5
49,16,1,4
50,9,11,3
51,9,2,6
52,1,4,6
53,14,13,2
54,13,4,7
55,11,7,5
56,7,11,1
57,4,9,5
58,7,9,3
59,12,15,1
60,3,2,2
61,10,5,5
62,5,7,2
63,2,3,6
64,7,13,4
65,12,11,2
66,5,3,6
67,16,4,6
68,11,6,3
69,14,5,3
70,10,12,4
71,12,6,7
72,10,1,4
73,16,6,3
74,5,15,4
75,5,12,1
76,4,6,7
77,13,14,2
78,14,13,5
79,7,4,1
80,5,10,3
81,1,6,7
82,10,2,7
83,13,7,1
84,2,3,1
85,4,13,4
86,15,7,2
87,1,1,6
88,14,4,6
89,1,6,6
90,16,1,2
91,6,6,1
92,14,6,2
93,5,13,2
94,14,11,7
95,4,1,6
96,3,3,2
97,6,4,2
98,7,14,6
