name,x,y,z
1,3,6,3
2,11,2,1
3,13,10,1
4,11,2,2
5,10,11,6
6,14,15,2
7,9,9,5
8,2,4,3
9,6,11,4
10,4,5,7
11,9,4,5
12,5,2,5
13,2,6,6
14,16,4,4
15,6,8,4
16,14,13,6
17,14,15,1
18,14,4,6
19,10,14,2
20,15,6,6
21,6,3,3
22,3,12,3
23,12,13,3
24,12,9,3
25,5,4,7
26,15,7,7
27,1,10,5
28,10,1,7
29,10,2,1
30,4,6,5
31,12,1,2
32,5,3,3
33,14,14,7
34,13,1,7
35,1,14,6
36,4,4,1
37,7,12,2
38,14,14,6
39,8,1,4
40,13,2,2
41,6,9,4
42,11,1,5
43,10,7,6
44,2,13,2
45,11,4,4
46,7,8,3
47,15,8,4
48,14,3,5
49,6,13,7
50,8,14,6
51,5,14,1
52,5,7,4
53,1,8,6
54,13,15,4
55,11,3,5
56,14,1,4
57,7,6,7
58,10,14,1
59,1,1,1
60,13,9,2
61,3,13,3
62,12,3,6
63,13,6,1
64,9,15,4
65,13,13,3
66,6,6,7
67,11,6,6
68,4,5,5
69,14,10,4
70,14,7,6
71,11,7,2
72,5,8,1
73,14,2,2
74,6,12,7
75,15,9,3
76,12,6,2
77,7,3,6
78,10,5,7
79,1,7,4
80,5,10,7
81,12,4,4
82,14,3,3
83,13,11,4
84,13,15,6
85,13,8,4
86,10,3,3
87,13,5,3
88,6,12,2
89,14,12,1
90,1,13,2
91,10,6,1
92,12,15,3
93,11,12,5
94,14,4,2
95,2,10,2
96,11,9,5
97,16,2,2
98,10,4,3
