name,x,y,z
1,1,8,4
2,1,13,6
3,11,3,7
4,16,14,2
5,14,3,1
6,13,9,4
7,10,2,3
8,13,6,3
9,15,6,2
10,12,14,1
11,8,5,7
12,15,13,5
13,6,6,4
14,2,14,7
15,1,8,6
16,12,3,5
17,7,12,6
18,3,3,1
19,13,10,1
20,10,11,1
21,14,13,7
22,1,3,7
23,8,14,7
24,7,9,1
25,2,13,7
26,5,6,1
27,14,4,3
28,2,3,5
29,16,14,1
30,8,9,2
31,11,4,5
32,11,8,1
33,16,15,7
34,5,8,2
35,14,8,7
36,5,11,6
37,3,10,4
38,10,10,6
39,14,15,6
40,15,10,6
41,8,8,2
42,5,4,6
43,16,8,7
44,15,15,4
45,3,5,1
46,12,1,3
47,6,11,5
48,11,4,1
49,1,7,7
50,13,2,2
51,12,9,1
52,12,8,7
53,11,11,2
54,1,4,4
55,11,8,4
56,12,6,1
57,14,4,5
58,7,8,2
59,12,13,7
60,15,3,7
61,4,8,7
62,14,7,6
63,10,1,1
64,5,13,3
65,2,4,7
66,1,12,3
