name,x,y,z
1,4,15,5
2,5,6,7
3,5,12,1
4,8,8,3
5,16,14,4
6,5,6,5
7,5,14,6
8,5,2,7
9,2,10,2
10,16,12,5
11,15,14,7
12,13,8,6
13,10,9,3
14,3,10,2
15,13,11,3
16,16,5,2
17,11,1,3
18,2,15,1
19,2,2,4
20,15,9,2
21,6,13,6
22,4,3,1
23,3,5,7
24,10,8,5
25,14,2,7
26,16,14,5
27,2,12,6
28,1,5,4
29,14,9,2
30,9,10,1
31,9,10,2
32,14,1,7
33,10,3,5
34,11,12,7
35,5,15,2
36,5,12,6
37,13,12,3
38,8,1,6
39,3,13,6
40,6,1,2
41,8,11,5
42,3,3,4
43,11,1,2
44,8,13,3
45,4,11,6
46,11,13,4
47,6,4,4
48,5,10,2
49,3,8,7
50,11,3,4
51,1,4,3
52,14,9,4
53,14,15,7
54,12,1,7
55,14,2,1
56,5,10,6
57,10,12,3
58,15,13,1
59,6,8,4
60,2,12,2
61,10,6,4
62,3,3,1
63,16,4,3
64,10,7,3
65,7,11,1
66,8,7,3
67,1,10,2
68,15,13,5
69,7,13,1
70,13,14,2
71,15,2,6
72,9,2,6
73,8,14,6
74,7,13,3
75,3,6,4
76,7,15,3
