name,x,y,z
1,12,8,3
2,14,14,2
3,16,11,2
4,10,12,1
5,16,4,2
6,12,5,2
7,6,14,5
8,10,4,1
9,13,2,5
10,6,6,6
11,12,14,5
12,10,14,1
13,16,14,1
14,13,9,3
15,9,10,4
16,8,11,2
17,12,9,2
18,11,9,4
19,9,11,1
20,14,15,4
21,16,11,1
22,14,13,2
23,7,3,3
24,1,11,2
25,16,4,4
26,10,6,7
27,1,13,3
28,16,15,6
29,6,13,7
30,16,8,5
31,7,5,5
32,10,2,3
33,9,1,1
34,4,2,5
35,8,2,4
36,2,5,6
37,10,3,7
38,16,6,6
39,11,7,7
40,10,15,6
41,16,1,1
42,13,13,2
43,9,15,5
44,14,6,3
45,10,10,4
46,6,14,6
47,6,2,3
48,16,3,3
49,10,5,7
50,16,15,5
51,13,13,4
52,16,12,6
53,13,5,1
54,11,8,5
55,11,5,1
56,12,2,1
57,14,10,6
58,9,7,2
59,13,15,6
60,13,15,4
61,10,4,7
62,15,13,5
63,14,10,5
64,2,11,7
65,14,4,6
66,1,7,4
67,5,7,4
68,14,6,5
69,6,6,7
70,16,12,7
71,6,6,2
72,8,1,2
73,7,5,1
74,12,6,6
75,8,15,4
76,8,5,5
