name,x,y,z
1,2,15,3
2,12,12,7
3,1,1,4
4,10,13,4
5,6,8,4
6,6,14,6
7,16,8,5
8,12,11,2
9,12,2,2
10,8,11,5
11,5,4,3
12,9,12,6
13,14,15,4
14,15,5,5
15,12,15,5
16,5,3,6
17,13,14,6
18,7,9,4
19,14,5,1
20,4,3,5
21,13,13,5
22,10,11,2
23,1,11,5
24,12,3,1
25,3,5,7
26,12,11,4
27,12,14,2
28,3,4,3
29,14,4,5
30,5,15,3
31,4,4,6
32,1,13,1
33,7,9,6
34,13,1,3
35,16,6,2
36,15,10,5
37,12,2,3
38,13,10,3
39,11,1,6
40,3,10,3
41,6,9,3
42,9,3,3
43,8,5,7
44,13,8,1
45,2,13,7
46,14,10,5
47,10,15,4
48,7,9,3
49,1,3,4
50,10,4,3
51,6,4,7
52,12,7,5
53,2,10,7
54,1,6,4
55,14,10,6
56,2,6,7
57,16,3,5
58,14,14,5
59,1,11,7
60,1,15,5
61,10,9,1
62,4,2,5
63,7,15,4
64,10,15,3
65,14,7,5
66,16,4,1
67,10,13,2
68,11,14,1
69,11,15,6
