name,x,y,z
1,8,6,3
2,4,5,3
3,9,2,1
4,16,15,4
5,13,10,3
6,14,5,4
7,8,7,2
8,6,14,6
9,6,9,4
10,4,15,6
11,14,13,1
12,15,3,2
13,15,8,1
14,1,9,4
15,2,10,4
16,2,9,5
17,5,1,1
18,10,5,1
19,15,7,5
20,11,6,4
21,15,10,2
22,10,13,7
23,2,15,1
24,14,15,1
25,14,5,5
26,14,8,2
27,16,8,3
28,2,9,3
29,16,8,1
30,12,1,7
31,6,9,1
32,4,13,3
33,11,5,6
34,4,10,5
35,1,14,7
36,10,13,6
37,8,12,7
38,7,4,2
39,7,3,1
40,6,10,3
41,1,6,5
42,3,12,4
43,16,10,6
44,1,12,2
45,8,14,4
46,9,3,3
47,3,9,1
48,13,10,7
49,5,9,5
50,7,15,6
51,16,15,2
52,2,7,4
53,4,11,2
54,15,13,7
55,10,11,6
56,10,8,5
57,14,7,4
58,4,12,1
59,16,9,6
60,10,3,2
61,16,10,5
62,1,13,3
63,6,14,7
64,7,2,5
65,5,2,3
66,3,13,4
67,12,9,6
68,14,1,5
69,2,10,6
