name,x,y,z
1,12,3,6
2,2,10,3
3,14,12,4
4,3,2,2
5,14,9,3
6,4,2,5
7,8,4,2
8,10,10,5
9,11,4,3
10,2,4,7
11,8,8,4
12,4,9,6
13,7,9,4
14,13,9,5
15,12,9,5
16,11,10,3
17,13,13,4
18,16,15,5
19,5,3,6
20,10,2,7
21,5,3,4
22,6,15,7
23,7,10,2
24,9,12,3
25,14,12,5
26,12,8,4
27,16,13,4
28,10,9,7
29,5,7,7
30,13,4,1
31,3,3,6
32,4,12,2
33,7,15,3
34,2,15,2
35,11,9,2
36,6,8,4
37,9,10,5
38,4,5,1
39,15,6,3
40,15,2,5
41,15,15,2
42,7,1,1
43,16,4,5
44,13,4,5
45,1,5,2
46,1,8,1
47,12,14,7
48,12,9,7
49,15,2,2
50,14,1,3
51,6,11,7
52,8,11,2
53,4,10,7
54,16,14,7
55,3,1,6
56,7,7,5
57,2,8,4
58,16,1,3
59,12,10,2
60,5,8,2
61,9,4,5
62,13,1,3
63,10,15,5
64,10,1,1
65,13,10,7
66,11,13,7
67,7,15,4
68,9,10,1
