name,x,y,z
1,7,8,2
2,3,11,4
3,10,10,5
4,7,6,6
5,1,12,6
6,6,14,4
7,8,7,7
8,6,5,4
9,5,9,5
10,16,13,5
11,16,7,4
12,16,8,5
13,7,2,3
14,1,13,7
15,12,2,1
16,8,15,7
17,2,11,4
18,2,10,6
19,13,9,6
20,7,6,3
21,13,2,7
22,9,12,7
23,10,9,1
24,1,7,2
25,8,3,4
26,2,10,3
27,7,6,4
28,6,12,7
29,12,4,2
30,6,11,2
31,14,10,2
32,13,15,3
33,3,1,7
34,1,7,7
35,14,14,1
36,5,4,1
37,7,1,4
38,2,14,6
39,3,6,2
40,13,5,4
41,6,6,3
42,15,14,1
43,1,6,6
44,1,4,6
45,5,15,7
46,11,6,6
47,10,4,4
48,5,7,7
49,13,7,6
50,16,2,4
51,2,6,3
52,3,6,5
53,6,1,1
54,8,2,3
55,15,9,2
56,5,14,1
57,13,3,6
58,11,12,4
59,1,6,2
60,8,11,7
61,13,2,3
62,8,11,6
63,5,11,3
64,6,8,6
65,6,1,2
66,11,11,1
67,7,6,5
68,9,9,1
69,3,11,1
70,3,1,2
71,14,15,4
72,3,10,7
73,15,14,4
74,16,12,3
75,10,2,5
76,16,9,5
77,13,8,1
78,12,7,5
79,9,6,2
80,5,4,7
81,3,13,6
82,13,8,7
83,13,14,2
84,3,7,5
85,4,5,1
86,4,12,4
87,6,13,6
88,13,7,1
89,9,5,6
90,12,9,4
91,2,15,3
92,11,2,5
93,3,6,1
