name,x,y,z
1,11,13,4
2,15,8,4
3,12,6,6
4,6,14,4
5,14,10,7
6,15,12,1
7,16,15,7
8,2,10,6
9,16,13,7
10,12,11,4
11,16,1,1
12,5,6,4
13,14,2,6
14,9,2,6
15,12,7,4
16,4,6,4
17,13,4,2
18,11,10,7
19,5,14,5
20,9,12,4
21,14,12,2
22,16,10,3
23,6,3,2
24,9,10,2
25,11,3,6
26,16,9,2
27,7,10,3
28,12,15,2
29,7,2,1
30,3,8,5
31,6,14,3
32,11,2,4
33,15,1,4
34,10,1,5
35,10,10,7
36,14,7,7
37,16,12,4
38,9,10,4
39,13,7,1
40,16,13,4
41,6,5,6
42,3,5,6
43,9,13,7
44,4,4,2
45,10,12,2
46,1,8,1
47,5,4,4
48,1,2,7
49,14,5,3
50,12,8,6
51,6,8,1
52,5,6,2
53,6,14,7
54,1,2,3
55,8,9,4
56,16,10,5
57,15,7,2
58,12,12,7
59,3,2,4
