name,x,y,z
1,9,1,2
2,16,2,1
3,11,11,5
4,4,6,1
5,12,7,5
6,7,13,2
7,11,7,2
8,3,8,7
9,16,4,5
10,9,2,4
11,13,7,3
12,12,4,4
13,9,4,3
14,5,1,5
15,7,6,2
16,4,1,1
17,2,13,3
18,3,2,3
19,14,4,6
20,13,4,2
21,11,14,4
22,4,12,2
23,15,7,3
24,7,6,3
25,6,8,3
26,16,11,3
27,15,13,6
28,2,12,4
29,10,1,6
30,16,5,6
31,9,11,7
32,9,2,7
33,9,5,5
34,13,2,2
35,9,1,4
36,9,1,3
37,13,3,3
38,3,3,2
39,9,8,2
40,15,5,4
41,4,14,6
42,13,2,6
43,8,3,2
44,2,10,1
45,7,4,6
46,4,11,5
47,3,12,1
48,15,6,6
49,9,3,3
50,5,9,2
51,1,4,7
52,1,10,3
53,11,13,1
54,1,9,5
55,16,6,1
56,6,12,2
57,1,4,3
58,16,8,7
59,11,11,7
