name,x,y,z
1,10,3,3
2,2,12,5
3,1,14,7
4,7,1,7
5,1,9,5
6,10,15,4
7,1,7,2
8,4,4,4
9,16,11,4
10,8,10,5
11,16,10,4
12,8,7,5
13,5,1,2
14,12,7,2
15,8,11,7
16,3,9,1
17,13,4,7
18,4,12,4
19,10,10,4
20,5,14,2
21,8,9,7
22,16,9,2
23,9,3,3
24,9,6,4
25,9,8,7
26,14,4,3
27,9,10,5
28,6,3,3
29,8,8,3
30,4,13,4
31,9,13,2
32,15,6,6
33,12,3,6
34,1,1,6
35,11,13,1
36,10,11,2
37,14,8,7
38,2,6,1
39,7,2,4
40,16,12,2
41,7,4,3
42,10,11,4
43,6,11,4
44,16,6,3
45,14,5,5
46,5,7,7
47,10,3,2
48,8,14,7
49,1,14,1
50,16,5,4
51,3,7,3
52,3,8,7
53,8,14,2
54,10,2,5
55,7,2,5
56,10,9,4
57,14,5,4
