name,x,y,z
1,2,14,6
2,16,1,3
3,12,13,3
4,15,9,5
5,8,10,5
6,2,6,6
7,7,13,6
8,7,1,5
9,1,5,5
10,12,12,4
11,9,2,5
12,10,11,5
13,16,8,5
14,12,10,7
15,16,13,5
16,11,15,2
17,13,14,6
18,1,7,3
19,8,6,2
20,6,6,4
21,7,7,3
22,15,14,4
23,11,3,5
24,10,5,7
25,4,14,5
26,6,8,4
27,3,3,6
28,7,8,7
29,8,2,1
30,15,10,1
31,2,1,4
32,2,5,7
33,16,12,7
34,8,10,6
35,6,6,7
36,9,9,6
37,7,1,7
38,8,4,1
39,10,5,1
40,12,3,6
41,1,3,5
42,13,13,4
43,4,1,7
44,1,10,6
45,11,6,1
46,5,14,2
47,13,2,3
48,11,5,1
49,9,8,1
50,5,4,3
51,9,6,3
52,11,12,1
53,15,3,4
54,12,10,2
55,4,10,6
56,3,5,2
57,1,3,6
58,6,3,7
59,5,3,4
60,9,11,6
61,9,2,1
62,10,14,6
63,6,14,7
64,6,4,1
65,5,13,4
66,12,1,3
67,9,4,1
68,1,3,4
69,5,1,7
70,11,15,6
71,5,15,7
72,6,13,7
73,8,11,7
74,5,7,3
75,6,5,4
76,1,2,1
77,2,3,5
78,3,3,7
79,1,14,6
80,14,7,6
81,5,6,5
