name,x,y,z
1,2,5,2
2,12,14,6
3,2,6,6
4,14,9,7
5,6,7,1
6,6,4,2
7,2,2,3
8,9,9,1
9,5,5,3
10,16,14,5
11,3,10,5
12,13,4,6
13,2,11,4
14,15,8,1
15,14,11,1
16,15,10,1
17,7,5,6
18,12,3,2
19,8,13,6
20,4,1,7
21,16,5,2
22,3,6,6
23,1,8,2
24,8,9,6
25,16,3,3
26,2,4,5
27,2,10,3
28,16,1,3
29,8,8,4
30,16,7,3
31,3,4,2
32,6,4,1
33,12,12,1
34,9,9,3
35,1,11,2
36,14,10,5
37,3,1,6
38,6,12,5
39,14,12,5
40,3,3,4
41,7,4,2
42,13,11,4
43,5,8,5
44,2,8,5
45,14,5,5
46,15,7,6
47,8,8,3
48,15,9,3
49,15,3,7
50,14,7,6
51,3,14,6
52,3,15,1
53,13,8,6
54,11,9,1
55,13,6,4
56,12,14,4
57,5,2,6
58,11,15,7
59,1,12,4
60,6,2,1
61,6,7,3
62,7,5,3
63,5,11,4
64,14,10,2
65,7,11,3
66,7,9,6
67,13,13,6
68,1,13,3
69,14,9,6
