name,x,y,z
1,6,7,5
2,13,6,6
3,1,10,4
4,3,15,1
5,14,3,1
6,3,8,3
7,4,14,6
8,13,10,6
9,12,13,2
10,11,6,6
11,9,15,7
12,2,10,6
13,3,10,4
14,9,14,3
15,13,2,2
16,3,1,3
17,7,9,2
18,5,15,4
19,15,1,2
20,3,12,7
21,12,1,5
22,12,13,7
23,14,12,7
24,9,9,4
25,1,4,3
26,2,13,7
27,3,10,1
28,11,1,1
29,4,10,4
30,4,10,6
31,11,13,1
32,10,1,7
33,5,13,7
34,3,10,3
35,4,11,7
36,1,8,1
37,8,4,5
38,1,7,4
39,15,1,7
40,8,14,3
41,14,2,2
42,2,8,5
43,1,1,5
44,14,8,5
45,6,11,7
46,8,10,7
47,4,9,7
48,1,9,5
49,15,5,7
50,1,11,2
51,1,10,3
52,13,4,3
53,16,3,5
54,10,6,2
55,16,4,5
56,15,9,5
57,12,6,6
58,14,7,3
59,6,11,4
60,5,11,4
61,16,13,5
62,14,1,2
63,5,2,1
64,7,14,1
65,12,1,1
66,1,5,1
67,13,9,5
68,13,9,7
69,11,13,6
