name,x,y,z
1,2,10,4
2,11,15,3
3,15,6,3
4,2,7,1
5,10,1,3
6,16,10,5
7,1,2,6
8,3,14,7
9,10,4,7
10,16,5,1
11,12,15,6
12,16,14,1
13,7,14,2
14,16,15,3
15,11,5,5
16,1,5,4
17,13,4,5
18,10,3,5
19,13,9,2
20,13,6,6
21,6,1,3
22,6,5,1
23,3,6,4
24,10,13,6
25,9,10,3
26,12,9,3
27,11,14,3
28,14,1,7
29,2,2,1
30,5,5,4
31,7,14,1
32,5,6,1
33,7,1,7
34,1,14,7
35,14,15,3
36,7,5,3
37,6,8,4
38,11,7,4
39,9,12,2
40,5,2,5
41,10,5,7
42,7,5,4
43,9,5,5
44,1,9,3
45,2,11,6
46,12,6,4
47,15,10,1
48,8,6,5
49,7,11,3
50,6,4,7
51,1,5,6
52,16,2,4
53,2,8,2
54,5,2,7
