name,x,y,z
1,10,14,1
2,7,3,6
3,3,13,1
4,9,13,2
5,13,13,1
6,9,13,6
7,2,13,6
8,12,14,3
9,11,13,5
10,12,4,4
11,6,4,6
12,13,6,1
13,16,5,5
14,16,7,5
15,6,2,1
16,10,14,5
17,5,6,3
18,7,3,1
19,4,12,4
20,2,10,5
21,6,1,6
22,2,3,6
23,9,14,7
24,10,8,2
25,5,1,3
26,10,5,5
27,10,12,2
28,11,8,5
29,4,2,7
30,10,12,6
31,16,7,7
32,8,7,2
33,5,9,4
34,8,5,7
35,2,2,5
36,12,12,2
37,10,8,1
38,16,6,7
39,5,13,2
40,14,11,1
41,4,9,7
42,9,2,4
43,7,3,4
44,5,1,5
45,11,1,5
46,11,8,6
47,1,6,4
48,10,3,6
49,12,13,5
50,15,3,2
51,6,12,7
52,7,5,7
53,4,8,5
54,4,2,5
