name,x,y,z
1,15,4,1
2,13,8,3
3,3,14,2
4,6,7,7
5,16,9,4
6,9,9,5
7,9,2,4
8,2,15,4
9,9,5,7
10,2,3,3
11,4,8,2
12,9,3,3
13,6,3,1
14,2,5,6
15,2,9,6
16,9,7,4
17,1,1,5
18,10,1,5
19,13,10,7
20,11,5,2
21,7,12,4
22,11,10,7
23,3,4,4
24,6,10,6
25,6,12,5
26,8,12,5
27,6,8,3
28,13,1,4
29,9,10,4
30,9,9,1
31,4,6,1
32,12,11,3
33,13,11,3
34,1,2,3
35,12,5,1
36,5,9,4
37,15,15,2
38,8,12,2
39,2,13,4
40,4,12,7
41,4,5,4
42,1,5,3
43,6,15,2
44,12,1,4
45,5,5,4
46,5,7,2
47,11,6,5
48,9,9,2
49,11,3,4
50,7,10,6
51,4,7,4
52,14,2,5
53,15,11,2
54,13,7,6
