name,x,y,z
1,10,2,7
2,5,8,4
3,12,8,3
4,9,2,4
5,9,8,5
6,9,4,2
7,5,15,5
8,16,14,2
9,10,12,7
10,16,13,5
11,15,8,1
12,8,2,1
13,11,5,2
14,3,11,2
15,3,12,2
16,3,1,1
17,7,2,2
18,9,12,5
19,12,5,6
20,5,13,6
21,2,15,2
22,13,5,1
23,5,11,4
24,6,15,5
25,9,15,3
26,5,6,3
27,13,12,7
28,15,7,6
29,12,7,4
30,16,14,6
31,1,3,6
32,7,7,3
33,8,13,6
34,12,3,5
35,2,8,3
36,14,9,6
37,3,7,7
38,6,15,4
39,11,3,1
40,12,15,1
41,8,5,7
42,4,2,5
43,2,12,7
44,5,8,7
45,5,10,7
46,16,2,2
47,11,14,7
48,12,1,3
49,15,5,3
50,4,2,2
51,15,14,1
52,7,6,2
53,8,2,7
54,8,11,6
55,5,12,2
56,11,7,2
57,11,1,3
58,10,15,6
59,16,3,7
60,14,2,3
61,2,3,6
62,1,3,7
63,8,11,2
64,7,14,1
65,13,5,5
66,16,15,5
67,1,5,1
68,11,13,1
69,4,7,4
70,10,8,5
71,15,15,3
72,6,11,6
73,2,2,2
74,2,6,6
75,3,4,7
76,12,8,7
77,12,13,1
78,7,14,5
79,11,11,2
80,6,2,2
81,5,12,3
82,8,12,1
