name,x,y,z
1,3,8,1
2,14,12,5
3,6,13,2
4,15,13,2
5,11,5,7
6,11,14,6
7,13,15,4
8,14,11,6
9,4,11,4
10,14,15,7
11,11,12,4
12,9,2,5
13,14,7,2
14,8,10,3
15,16,12,5
16,10,8,7
17,9,15,2
18,1,9,1
19,16,10,3
20,16,12,7
21,15,11,7
22,7,7,2
23,3,4,2
24,11,10,1
25,2,13,2
26,13,13,3
27,4,15,6
28,4,2,1
29,1,13,5
30,6,3,2
31,13,4,4
32,10,14,3
33,10,8,4
34,1,3,5
35,16,9,7
36,10,3,6
37,12,14,4
38,15,10,3
39,14,15,2
40,2,8,5
41,13,1,2
42,9,6,6
43,8,8,2
44,12,6,2
45,3,5,3
46,11,8,2
47,13,13,7
48,1,7,5
49,8,3,3
50,2,8,1
51,10,4,4
52,3,1,7
53,11,8,1
54,1,1,6
55,15,15,2
56,10,6,7
57,11,4,6
58,9,7,7
59,7,15,2
60,1,14,5
61,8,15,6
62,12,14,7
63,6,1,2
64,6,7,5
65,14,9,3
66,14,10,4
67,6,8,7
68,10,7,7
69,14,1,7
70,16,3,1
71,6,9,3
72,12,7,6
73,10,15,6
74,15,13,4
75,10,14,2
76,15,13,3
77,9,13,7
78,5,3,4
79,6,6,3
80,16,3,5
81,9,8,5
82,12,1,4
83,3,6,6
84,14,14,2
85,13,14,7
86,9,6,4
87,13,11,4
88,1,4,4
89,6,11,3
90,10,2,6
