name,x,y,z
1,13,11,6
2,13,5,2
3,2,3,3
4,1,12,4
5,4,2,7
6,11,3,6
7,4,3,2
8,4,10,3
9,1,3,2
10,10,3,3
11,2,1,6
12,2,3,6
13,5,15,6
14,3,10,4
15,6,10,5
16,1,6,4
17,4,15,5
18,6,15,5
19,5,15,4
20,1,3,1
21,14,1,4
22,5,12,2
23,3,10,1
24,8,14,7
25,11,2,4
26,7,11,2
27,9,2,4
28,2,14,5
29,9,5,6
30,2,4,2
31,6,12,2
32,10,11,3
33,13,3,3
34,9,15,4
35,9,10,1
36,15,12,5
37,9,11,7
38,8,10,4
39,3,4,5
40,15,15,4
41,2,3,2
42,5,2,2
43,8,13,1
44,2,9,4
45,6,9,3
46,7,11,5
47,9,8,7
48,2,5,6
49,14,3,5
50,1,12,1
51,14,11,6
52,6,8,3
53,13,7,1
54,4,2,3
55,14,5,4
56,7,10,7
57,14,2,3
58,5,12,4
59,8,12,2
60,14,6,4
61,11,15,7
62,5,12,6
63,4,13,5
64,11,5,2
65,9,3,4
66,8,3,6
67,6,9,1
68,14,12,7
69,2,4,7
70,4,10,1
71,7,7,3
72,5,13,6
73,11,1,5
74,1,10,7
75,6,1,6
76,11,9,2
77,12,3,7
78,12,15,6
79,13,10,2
80,10,6,7
81,10,8,3
82,11,2,3
83,11,1,3
84,15,14,2
85,6,6,2
86,1,9,6
87,15,10,1
88,2,8,5
89,16,6,7
90,9,11,3
