name,x,y,z
1,8,2,4
2,10,8,2
3,5,3,2
4,7,11,6
5,7,6,4
6,4,1,5
7,16,9,5
8,10,12,3
9,11,13,4
10,1,3,3
11,7,2,3
12,6,15,7
13,16,2,1
14,15,9,6
15,5,14,7
16,5,5,3
17,8,2,5
18,15,7,7
19,6,15,6
20,8,10,7
21,12,2,5
22,16,3,3
23,3,9,5
24,11,5,1
25,13,5,2
26,4,5,6
27,16,4,7
28,4,11,1
29,16,3,2
30,9,4,3
31,2,10,4
32,6,12,1
33,5,8,3
34,8,10,2
35,14,4,5
36,15,4,4
37,9,11,4
38,1,13,5
39,11,14,1
40,10,12,2
41,14,10,2
42,9,11,7
43,7,14,2
44,7,13,7
45,10,14,7
46,3,6,7
47,4,8,5
48,15,5,6
49,13,3,3
50,6,15,2
51,9,13,3
52,6,8,2
53,3,3,4
54,10,5,2
55,11,15,5
56,10,13,2
57,11,10,5
58,7,13,3
59,5,15,3
60,4,12,7
61,15,13,1
62,11,11,4
63,14,4,3
64,12,14,6
65,15,8,3
