name,x,y,z
1,3,11,3
2,8,11,4
3,15,10,2
4,11,5,1
5,5,8,3
6,8,6,2
7,3,5,6
8,14,1,7
9,2,1,5
10,16,5,4
11,12,4,7
12,16,13,1
13,5,14,6
14,14,14,7
15,14,7,7
16,14,15,3
17,4,6,3
18,13,12,1
19,8,5,5
20,14,5,6
21,13,10,1
22,3,9,2
23,7,7,4
24,9,12,3
25,3,9,6
26,12,7,3
27,1,10,7
28,4,9,7
29,5,10,5
30,3,2,4
31,7,9,7
32,14,9,7
33,15,2,6
34,16,14,2
35,1,11,5
36,6,12,7
37,10,10,5
38,12,11,2
39,3,12,4
40,5,10,1
41,12,9,4
42,15,13,7
43,15,6,3
44,9,3,1
45,1,3,1
46,9,14,1
47,8,3,4
48,5,15,1
49,8,2,5
50,15,12,5
51,11,14,2
52,14,3,7
53,10,10,3
54,3,3,3
55,4,4,4
56,15,10,3
57,1,9,4
58,8,11,2
59,11,13,1
60,3,10,5
61,16,15,4
62,2,12,6
63,5,2,4
64,4,15,6
65,2,8,6
66,2,8,1
67,16,2,2
68,1,4,7
69,12,2,7
70,3,15,7
71,4,12,7
72,9,6,5
73,10,7,3
