name,x,y,z
1,14,5,1
2,5,11,2
3,3,5,3
4,11,6,7
5,2,12,3
6,16,3,5
7,14,13,5
8,7,9,6
9,14,2,7
10,6,3,7
11,15,14,5
12,14,2,3
13,16,3,3
14,1,3,1
15,2,12,6
16,12,9,7
17,13,6,4
18,8,13,2
19,9,9,5
20,5,10,4
21,10,8,7
22,1,15,1
23,12,8,3
24,7,10,1
25,2,1,7
26,7,11,4
27,15,7,4
28,1,13,1
29,12,13,2
30,3,10,3
31,15,6,1
32,11,11,3
33,13,3,4
34,4,4,7
35,3,11,2
36,3,4,1
37,10,14,4
38,14,5,7
39,13,6,7
40,9,13,2
41,6,7,4
42,16,13,4
43,10,6,7
44,13,10,1
45,12,12,5
46,11,5,4
47,12,8,7
48,11,9,2
49,4,12,4
50,4,1,5
51,4,4,1
52,5,12,3
53,7,9,7
54,3,9,6
55,12,3,3
56,9,15,2
57,13,3,2
58,13,12,2
59,5,12,6
60,3,2,2
61,15,9,3
62,1,5,6
63,2,8,5
64,5,3,7
65,13,10,3
66,16,9,6
67,9,2,3
68,1,4,6
69,15,10,7
70,15,12,5
71,1,4,4
72,3,4,4
73,10,11,6
74,9,8,4
75,1,9,7
76,6,8,5
77,16,13,1
78,15,7,6
79,3,15,3
80,15,7,5
81,9,12,7
82,4,14,7
83,3,9,5
84,3,1,1
85,13,1,4
86,10,8,1
87,13,7,1
