name,x,y,z
1,11,7,7
2,11,1,7
3,13,8,7
4,5,4,3
5,12,3,3
6,16,7,3
7,2,12,5
8,11,2,4
9,2,2,6
10,4,13,5
11,15,11,5
12,16,12,1
13,9,9,5
14,12,8,5
15,14,8,1
16,9,12,7
17,9,13,5
18,13,5,1
19,6,15,1
20,16,10,6
21,13,3,6
22,15,12,2
23,3,15,7
24,8,1,6
25,15,14,2
26,3,10,5
27,10,8,6
28,10,1,3
29,8,10,6
30,16,12,2
31,8,4,1
32,4,15,5
33,12,7,7
34,12,7,1
35,16,7,7
36,1,3,7
37,12,8,6
38,5,5,1
39,7,8,3
40,10,8,7
41,1,4,5
42,1,7,3
43,11,10,6
44,13,10,4
45,13,10,6
46,9,7,3
47,1,1,5
48,10,6,7
49,5,14,5
50,16,7,2
51,8,8,3
52,15,14,3
53,3,2,2
54,11,8,4
55,2,14,7
56,5,9,1
57,6,10,1
58,5,8,2
59,9,15,1
60,6,2,5
61,13,13,5
62,4,10,6
63,9,4,6
64,6,4,4
65,11,13,7
66,15,2,6
67,8,6,3
68,11,8,1
69,11,4,3
70,10,10,3
71,7,13,4
72,16,14,5
73,13,14,3
74,10,4,6
75,12,14,2
76,14,10,6
77,5,3,5
78,16,6,2
79,7,8,4
80,4,8,7
81,15,6,3
82,5,7,4
83,16,3,3
84,5,3,7
85,10,14,1
86,3,4,5
87,13,13,6
