name,x,y,z
1,16,2,1
2,1,8,4
3,15,12,7
4,13,12,2
5,14,11,2
6,14,3,6
7,1,12,4
8,9,3,3
9,5,14,2
10,12,13,6
11,8,2,5
12,16,11,7
13,3,13,4
14,9,15,2
15,12,8,1
16,14,7,1
17,2,6,1
18,6,15,4
19,2,3,6
20,16,6,1
21,11,14,5
22,16,11,3
23,16,14,1
24,8,6,7
25,11,14,2
26,5,6,6
27,7,1,6
28,9,3,5
29,8,10,1
30,13,2,2
31,9,10,6
32,11,7,7
33,2,5,6
34,1,7,7
35,7,4,7
36,13,1,1
37,13,15,6
38,12,14,5
39,15,6,4
40,6,12,7
41,1,1,6
42,15,14,3
43,15,9,6
44,12,9,4
45,7,13,5
46,7,6,1
47,2,11,6
48,3,9,7
49,7,11,7
50,8,2,6
51,3,15,6
52,15,5,3
53,12,4,6
54,1,11,4
55,9,11,4
56,3,5,6
57,15,10,2
58,15,3,5
59,12,10,5
60,12,9,2
61,4,15,5
62,1,3,5
63,7,5,1
64,7,1,4
65,1,11,5
66,2,2,7
67,12,10,6
68,11,6,4
69,13,7,7
70,11,11,6
71,13,6,7
72,1,6,3
73,12,2,7
74,1,1,5
75,4,8,6
76,1,10,7
77,14,5,5
78,2,2,1
79,4,12,6
80,14,2,3
81,1,10,5
82,1,13,4
83,8,8,4
84,13,10,2
85,9,6,6
86,3,8,2
87,1,2,3
