name,x,y,z
1,3,15,6
2,13,10,3
3,11,12,5
4,5,3,5
5,16,14,3
6,14,3,2
7,3,15,7
8,1,6,4
9,15,15,1
10,1,9,6
11,15,8,1
12,9,1,1
13,1,7,4
14,11,7,3
15,12,1,3
16,16,14,2
17,6,5,1
18,9,8,4
19,3,5,3
20,11,13,2
21,1,11,4
22,14,1,4
23,2,14,3
24,15,13,4
25,10,9,3
26,9,14,5
27,10,1,5
28,13,6,5
29,11,14,4
30,14,13,7
31,6,4,5
32,7,3,5
33,11,9,4
34,1,2,3
35,11,2,4
36,10,10,1
37,5,3,1
38,7,11,2
39,10,3,6
40,15,5,1
41,4,11,2
42,13,3,2
43,14,6,1
44,3,3,1
45,3,6,7
46,10,13,4
47,16,15,7
48,12,8,5
49,12,15,3
50,9,5,7
51,11,7,6
52,1,15,5
53,8,2,6
54,3,2,3
55,3,13,5
56,14,8,3
57,12,12,5
58,9,9,4
59,11,3,3
60,8,10,7
61,5,3,3
62,2,11,3
63,5,2,2
64,12,2,1
65,9,15,6
66,10,2,7
67,9,6,2
68,13,14,3
69,14,2,6
70,4,6,1
71,10,10,7
72,1,14,3
73,10,6,1
74,7,4,1
75,5,8,1
76,13,9,7
77,16,13,3
78,10,9,7
79,9,13,5
80,3,15,2
81,11,5,1
82,13,1,7
83,5,12,6
84,1,12,7
85,7,2,4
86,3,10,5
87,3,15,3
88,10,5,3
89,1,8,5
