name,x,y,z
1,2,12,1
2,4,7,2
3,13,14,2
4,14,12,6
5,5,3,5
6,1,9,5
7,8,15,1
8,12,15,4
9,6,12,5
10,13,13,3
11,12,8,4
12,14,3,7
13,16,4,4
14,11,15,4
15,3,2,5
16,16,9,3
17,16,5,6
18,3,15,7
19,7,11,2
20,2,4,5
21,3,7,7
22,10,11,7
23,15,4,2
24,1,14,5
25,11,14,2
26,14,1,3
27,1,9,2
28,16,1,7
29,7,7,4
30,15,10,7
31,13,3,5
32,10,6,6
33,5,8,2
34,6,3,7
35,11,6,6
36,11,8,1
37,8,2,2
38,5,1,4
39,6,11,3
40,12,13,2
41,15,14,3
42,8,14,5
43,15,6,3
44,14,5,5
45,9,12,4
46,14,3,6
47,13,10,4
48,9,10,7
49,9,3,4
50,11,7,7
51,7,3,5
52,9,3,1
53,10,8,6
54,15,10,2
55,12,3,7
56,3,1,5
57,1,7,2
58,16,6,2
59,2,7,1
60,3,8,2
61,3,6,7
62,3,5,7
63,15,12,1
64,9,7,5
65,13,11,6
66,12,12,5
