name,x,y,z
1,10,12,1
2,3,8,1
3,13,15,5
4,16,9,2
5,16,1,7
6,16,4,5
7,2,1,5
8,13,4,1
9,15,9,3
10,12,10,3
11,13,13,3
12,1,6,5
13,8,13,7
14,8,4,1
15,9,9,5
16,13,13,5
17,4,3,2
18,4,4,1
19,12,2,5
20,13,6,3
21,6,2,6
22,5,9,5
23,8,4,4
24,10,15,3
25,7,10,7
26,7,13,6
27,16,12,6
28,8,2,1
29,11,6,2
30,1,14,6
31,7,4,7
32,16,13,2
33,9,10,1
34,11,3,2
35,12,1,4
36,15,5,4
37,1,10,5
38,5,14,4
39,8,14,4
40,5,13,1
41,14,2,5
42,5,2,7
43,5,5,6
44,12,2,6
45,13,13,4
46,7,7,1
47,9,1,2
48,9,7,5
49,3,15,3
50,9,6,7
51,9,2,1
52,1,3,4
53,5,8,6
54,6,6,7
55,4,12,1
56,16,5,6
57,14,2,3
58,2,11,7
59,16,4,6
60,11,11,4
61,8,15,7
62,14,15,7
63,12,7,1
64,14,12,1
65,10,11,3
66,11,6,6
