name,x,y,z
1,7,12,1
2,11,1,7
3,12,5,5
4,6,7,6
5,10,11,2
6,7,4,5
7,3,2,4
8,14,6,2
9,3,11,1
10,10,13,3
11,5,9,1
12,2,1,5
13,5,2,2
14,8,10,3
15,14,11,3
16,1,6,3
17,8,15,6
18,1,15,2
19,6,8,2
20,1,13,1
21,8,11,6
22,13,5,1
23,12,10,2
24,9,13,4
25,13,1,2
26,8,6,2
27,13,8,7
28,8,8,2
29,2,4,3
30,16,4,2
31,3,1,3
32,6,15,4
33,7,8,6
34,6,14,3
35,15,3,5
36,9,10,5
37,4,7,1
38,4,8,3
39,10,1,1
40,16,5,4
41,15,7,7
42,15,14,5
43,3,7,5
44,12,14,4
45,15,8,4
46,12,4,3
47,1,2,2
48,9,10,1
49,3,1,1
50,15,7,1
51,2,7,3
52,1,14,3
53,8,6,7
54,16,11,2
55,2,6,6
56,13,11,7
57,2,13,4
58,3,9,3
59,7,1,6
60,6,10,1
61,7,11,5
62,1,4,2
63,5,4,6
64,7,8,1
65,3,9,6
66,16,1,2
67,11,1,2
68,9,12,4
69,14,8,5
70,16,9,6
71,15,6,7
72,12,11,2
73,16,6,4
74,5,7,6
75,3,1,7
76,2,14,3
77,9,14,6
78,16,10,6
79,14,4,1
80,3,1,5
81,7,5,1
82,3,5,3
83,10,14,1
84,11,13,4
85,7,14,3
86,12,14,6
87,9,14,7
88,9,13,7
89,15,15,6
90,15,3,3
91,11,9,6
92,2,10,2
93,6,5,5
94,16,3,6
95,7,8,2
96,6,4,4
97,7,8,7
98,10,8,3
