name,x,y,z
1,15,2,1
2,12,12,7
3,8,14,1
4,2,2,7
5,12,12,3
6,13,14,3
7,15,1,1
8,16,8,6
9,2,2,2
10,2,8,1
11,16,8,4
12,5,5,4
13,9,10,6
14,8,2,7
15,6,7,7
16,3,5,4
17,2,3,5
18,4,1,5
19,6,3,7
20,2,13,7
21,7,15,5
22,9,14,1
23,1,3,3
24,4,10,1
25,14,8,6
26,15,12,5
27,15,7,4
28,4,10,7
29,5,12,6
30,12,10,4
31,10,2,2
32,14,13,2
33,12,12,5
34,9,13,2
35,12,7,7
36,5,5,6
37,9,14,3
38,10,13,3
39,7,15,2
40,16,2,3
41,3,12,6
42,1,6,4
43,8,11,3
44,3,10,4
45,11,12,6
46,3,2,7
47,15,14,5
48,15,5,1
49,1,14,7
50,10,15,6
51,11,13,2
52,1,10,1
53,11,3,1
54,6,10,6
55,12,2,5
56,6,10,3
