name,x,y,z
1,8,6,1
2,7,7,1
3,6,2,7
4,8,5,5
5,1,7,5
6,1,15,2
7,14,8,5
8,9,4,5
9,7,15,7
10,6,15,1
11,8,6,2
12,12,13,7
13,9,15,4
14,15,15,5
15,10,13,2
16,16,3,3
17,6,11,2
18,14,10,6
19,7,5,4
20,3,4,7
21,16,5,6
22,9,8,7
23,12,1,2
24,5,12,2
25,13,7,1
26,4,15,1
27,10,12,2
28,1,9,5
29,5,2,2
30,9,10,7
31,2,11,2
32,2,9,3
33,13,8,4
34,7,11,5
35,6,12,7
36,15,10,7
37,9,7,2
38,10,4,5
39,8,10,2
40,7,13,7
41,14,15,2
42,15,7,2
43,3,7,7
44,3,11,2
45,12,13,3
46,13,1,6
47,13,4,5
48,6,12,5
49,12,3,7
50,7,5,1
51,6,10,5
52,8,1,6
53,12,10,4
54,9,7,4
55,3,1,7
56,16,3,4
