name,x,y,z
1,4,12,3
2,11,2,4
3,8,12,1
4,2,15,3
5,7,6,7
6,16,8,3
7,1,1,5
8,13,5,3
9,11,2,1
10,8,15,5
11,3,3,1
12,7,11,7
13,7,15,2
14,7,12,6
15,15,7,4
16,9,3,1
17,2,4,5
18,14,2,7
19,9,13,3
20,7,9,5
21,4,5,3
22,1,13,6
23,14,4,5
24,16,11,1
25,4,2,4
26,15,7,2
27,6,6,3
28,3,9,6
29,7,2,5
30,11,8,6
31,11,12,5
32,5,6,1
33,10,14,4
34,15,5,6
35,5,8,4
36,8,3,6
37,12,11,5
38,11,15,1
39,10,15,5
40,7,12,7
41,2,3,2
42,6,10,3
43,15,2,1
44,7,10,6
45,12,5,5
46,11,4,3
47,3,12,4
48,5,8,6
49,7,10,2
50,3,8,2
51,11,14,3
52,11,15,6
53,3,12,3
54,5,13,3
55,9,2,2
56,6,4,7
