name,x,y,z
1,5,5,3
2,11,9,4
3,15,2,4
4,8,10,6
5,5,15,3
6,2,9,4
7,8,2,6
8,10,12,3
9,1,4,7
10,6,10,5
11,9,5,1
12,11,9,7
13,2,11,1
14,5,14,4
15,12,10,4
16,7,13,7
17,14,1,2
18,12,13,4
19,5,1,3
20,4,13,5
21,16,2,5
22,15,3,1
23,4,5,1
24,12,13,5
25,3,8,2
26,9,8,1
27,8,1,1
28,15,3,6
29,3,5,6
30,5,13,1
31,12,9,6
32,13,1,6
33,9,1,3
34,11,7,1
35,9,13,3
36,9,9,7
37,16,5,4
38,12,15,3
39,9,7,1
40,1,1,2
41,5,9,6
42,16,9,4
43,9,2,1
44,5,7,1
45,2,6,6
46,11,4,4
47,2,4,6
48,8,12,7
49,4,13,2
50,11,2,3
51,4,12,4
52,16,4,7
53,11,2,2
54,11,13,2
55,11,1,3
56,7,5,7
57,14,15,4
58,13,15,3
59,13,1,2
60,8,14,5
61,3,2,7
62,16,12,3
63,1,15,3
